date,Afghanistan,Angola,Albania,Argentina,Armenia,American Samoa,Azerbaijan,Burundi,Benin,Burkina Faso,Bangladesh,Bulgaria,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Bhutan,Botswana,Central African Republic,China,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Cuba,Djibouti,Dominica,Dominican Republic,Algeria,Ecuador,"Egypt, Arab Rep.",Eritrea,Ethiopia,Fiji,"Micronesia, Fed. Sts.",Gabon,Georgia,Ghana,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Grenada,Guatemala,Guyana,Honduras,Haiti,Indonesia,India,"Iran, Islamic Rep.",Iraq,Jamaica,Jordan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,Lao PDR,Lebanon,Liberia,Libya,St. Lucia,Sri Lanka,Lesotho,Morocco,Moldova,Madagascar,Maldives,Mexico,Marshall Islands,North Macedonia,Mali,Myanmar,Montenegro,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Nepal,Pakistan,Panama,Peru,Philippines,Papua New Guinea,"Korea, Dem. People's Rep.",Paraguay,West Bank and Gaza,Romania,Russian Federation,Rwanda,Sudan,Senegal,Solomon Islands,Sierra Leone,El Salvador,Somalia,Serbia,South Sudan,Sao Tome and Principe,Suriname,Eswatini,Syrian Arab Republic,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Tonga,Tunisia,Turkey,Tuvalu,Tanzania,Uganda,Ukraine,Uzbekistan,St. Vincent and the Grenadines,Vietnam,Vanuatu,Samoa,Kosovo,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
1979-01-01,,,,21176835027.4,,,,136189377.0,453818384.5,295034801.5,2967069235.7,,,,71830514.1,2633582875.2,61795286977.7,,130018668.0,157822458.1,,4772153135.7,2172010618.9,4527133846.0,1056884917.1,6056966897.1,40107759.0,,2233305115.6,,20521872.5,,1682577859.2,18505548616.7,4637392148.3,14905845250.8,,740065951.6,141674748.1,,1722573959.5,,1281964511.1,1171297355.1,81190316.2,69510697.0,,22361284.9,1142203893.7,686832901.5,1278417162.9,334668126.7,18623748316.7,18190384895.1,,,1725519727.0,1417948646.1,,2720995167.7,,,,310865806.9,277528704.6,596483370.2,,,1562193769.5,53128547.8,8207897716.9,,773090282.0,12814260.6,42974454788.9,,,567284582.4,1400620595.5,,,,714672347.7,306197241.7,668979096.1,,,631712155.6,6244582441.2,1615169381.3,146346992.4,8918890624.5,2604254498.8,9416570413.8,13281603751.1,608638131.4,,912112477.7,,3583369132.5,,156078453.5,4077980153.2,1122627355.1,13761784.0,420277110.6,973789596.7,461002731.0,15981333108.6,,16719040.6,,183128664.8,,308437524.2,1103302010.7,6644774200.8,,,,,3410535275.7,15928443383.2,,4204051877.4,588284930.7,,,7234320.1,,,52517271.4,,1174998804.7,,3039848239.5,559236734.4
1978-01-01,,,,13507657037.8,,,,74679956.5,283904950.1,262707189.0,2820088627.0,,,,33312767.1,2238360353.6,55032094032.5,,125537379.1,142360554.6,,3835985363.7,1529103944.1,4491696535.0,782939134.2,5286643740.9,29353464.9,,1784970817.9,,21045654.3,,1406647193.4,15733600491.0,4088901233.8,12857846527.8,,567285829.4,103213454.6,,1512811249.8,,1278646090.2,1053329789.7,49814426.7,51399777.5,,19119750.3,909888330.4,611104607.8,1024364382.0,281813569.0,18045712413.7,16520249175.3,,,1443098518.8,1111301690.7,,2173728428.2,,,,255345603.0,184818036.2,443069267.3,,,1381702821.7,34003373.3,6923305124.6,,355903317.7,8884310.1,35905344399.6,,,564047359.7,1016693814.7,,,,682289435.3,190057591.2,594691119.5,,,609493090.1,5091168447.7,1525327856.3,112579824.5,8329288878.1,2312657197.0,9864921758.9,10772164769.3,583277481.3,,723510117.6,,959935902.8,,126802922.0,3159023632.7,894933930.7,11479143.5,346957175.3,998400248.5,410803672.5,12541323594.4,,10315766.6,,148246663.9,,280957463.7,820147734.1,5029137828.5,,,,,2954540544.1,14854969075.5,,4369042063.2,426836504.4,,,5687595.1,,,41241571.8,,926935662.4,,2578001424.9,446075279.6
1977-01-01,,,,11675739426.3,,,,47221848.4,212376218.6,164285524.9,2331728887.3,,,,20669097.4,1803420861.4,42500176105.4,,185561932.5,131960067.2,,2572851391.8,1112883432.3,3661969554.0,578772687.5,5232469210.6,24523586.4,,1415430772.7,,19240608.5,,1189250133.7,10598959726.9,2485664571.4,11733540781.4,,500727416.8,120597359.1,,1476400117.3,,1066624519.4,930312967.8,38015802.8,25849862.3,,14396012.2,744635179.9,526512349.1,837192552.6,235043455.3,16470538470.3,15414657569.6,,,1698452346.3,796335241.4,,1658887244.0,,,,172945523.8,53177398.0,292114656.3,,,1141630267.8,24589678.1,5610354070.3,,781578848.3,,31382393509.7,,,471760934.6,606123846.6,,,,522227584.0,101513308.0,460539297.9,,,173254567.7,3146444249.6,1355890701.5,100529800.0,7564124307.0,1684307922.4,9323170353.5,8183427508.3,675812946.0,,555080513.4,,755809145.7,,87491537.9,2620862387.0,628096050.2,,289671338.3,813716218.0,318670720.5,10136187399.9,,2183745.2,,61099341.7,,206649548.0,434315074.4,3344454730.2,,,,,2248212072.4,11452264698.7,,3470565760.5,300756081.1,,,4743825.9,,,31252284.1,,723293193.2,,2336027269.4,199462732.0
1976-01-01,,,,9501611014.5,,,,22365684.2,141222202.2,85306252.0,1993989051.5,,,,9165985.1,1360672695.7,33801318618.9,,166353134.3,94577875.7,,1827774833.5,610919470.0,2918448483.2,381343477.1,4123797359.3,18516825.3,,1075347725.7,,17257778.4,,875533547.7,6114379902.6,1214102930.2,6357338118.1,,402645522.9,63899866.3,,1234281993.0,,710690900.3,836375367.8,15427601.5,16172701.6,,10642862.4,465475440.0,426652641.9,442654582.3,181456752.4,14010058797.7,14586390285.7,,,1468081463.3,432465516.3,,1493325017.4,,,,108234666.2,39041939.1,208531898.6,,,941714519.8,16201998.2,3360845158.6,,189942758.0,,24139106860.2,,,373790643.6,387876233.7,,,,406677120.6,64926963.7,309343465.2,,,133362568.9,1337791872.3,962314691.1,49578186.8,6802351667.8,1345440966.2,7725087025.3,6039460845.0,520751938.4,,375035112.8,,524565856.5,,47677144.2,2087109291.2,409699389.0,,233371952.3,567663297.6,242236035.1,8317656494.7,,,,40783709.8,,155883421.2,242230566.9,2325633646.1,,,,,1290725427.0,6001284289.8,,2702042734.3,243891748.7,,,3738360.1,,,22628900.5,,535432160.6,,1893531433.9,143900096.4
1975-01-01,,,,7901576052.9,,,,19378709.7,119207923.7,62537911.1,1680485423.5,,,,4827053.0,1080565198.2,27781563139.4,,147979450.1,79160192.1,,1464541780.7,441409824.4,2038607507.3,357190252.8,3934674960.3,4721546.0,,874274975.0,,12235670.8,,729788380.4,4632815496.7,993879992.3,4835420182.0,,343674712.5,59299120.5,,882643164.9,,720589134.4,786310948.4,13415000.0,7903500.5,,10525917.0,396868000.0,328651332.4,451047275.3,148426495.0,11497812015.2,13865614018.8,,,1631097348.4,342812687.7,,1290219777.3,,,,44232232.2,45669452.4,178684388.9,,,817840849.6,14085560.5,2659528434.8,,791025348.4,,18381411868.8,,,356087237.6,373114865.3,,,,188223059.3,52182066.6,270146842.5,,,114513117.9,1687175642.1,871394018.7,34017048.9,5752876894.9,932255270.1,6263823225.1,4170679935.6,506036560.4,,310687008.8,,210867977.6,,24074478.2,1598563165.3,349089898.5,,204952159.9,491365106.2,185278662.1,6626723036.8,,,,33746594.9,,143033649.6,167825816.5,1865317539.0,,,,,1115794378.8,5058841386.7,,2341885515.9,209213939.3,,,3447069.1,,,17391126.3,,440332332.8,,1681371684.0,186854615.4
1974-01-01,,,,7798525658.1,,,,9437482.0,108808916.9,47354443.4,1257484131.2,,,,5274044.5,946414912.0,22464958636.0,,134055048.0,68570794.0,,1066224826.3,323585813.7,1538500031.9,260490120.6,3515017082.7,4294057.5,,654052499.3,,8215540.5,,625955086.1,3365980296.4,708698193.9,2209478866.4,,283128081.9,54507121.5,,528014042.9,,730055396.5,756104761.2,12224401.5,0.0,,9274607.5,325354000.0,221016020.1,351485456.7,120420665.0,9100920877.2,12696953185.8,,,1451065680.0,270701661.2,,1152688059.0,,,,41034885.7,49284347.8,161975660.1,,,783763828.0,10154661.0,1514192941.5,,750848944.2,,14080544375.1,,,349032615.0,356084560.2,,,,167769703.3,47815505.7,242448768.9,,,94027452.3,1880722152.3,675465603.5,27553349.5,5121326329.1,675859828.0,5380537914.0,3305257925.0,505321531.0,,257137393.0,,138779516.0,,12310096.7,1136481106.1,265053301.3,,192934915.6,419353322.8,153787755.8,5640709040.8,,,,36186536.7,,76033230.3,126779361.8,1600893354.9,,,,,1008315139.3,4632821915.4,,2012124078.5,202067895.4,,,3191053.4,,,13799580.8,,375394628.1,,1196332640.0,217428044.0
1973-01-01,,,,7374621350.5,,,,7780758.4,90483938.2,31067227.5,497826100.3,,,,4825894.4,851175724.6,15066000213.8,,114920842.5,56151760.7,,863195403.9,265900308.6,1046506468.9,189108209.7,3326835665.2,1691961.4,,520728368.3,,6284821.9,,516415715.8,2991368810.9,573939123.7,1991608099.4,,256405145.8,47197248.0,,396230224.3,,756428483.1,633741807.2,8860001.6,0.0,,8980951.9,280352000.0,178511425.6,256095856.2,51307000.0,7270793342.0,10965917520.3,,,1218593242.0,214800116.9,,844716764.7,,,,32604009.3,56393232.9,159153116.1,,,631606118.9,8260480.3,1287831261.9,,504986847.3,,10667132065.7,,,301150655.9,304231991.2,,,,105104201.8,42347246.4,215019020.3,,,65143781.3,1778977495.8,498244781.6,20103243.4,4566895944.2,538468000.0,4023439916.7,2761258308.0,525578942.0,,208205811.2,,108913673.1,,7914015.3,564428703.6,199394700.6,,141780896.4,282878601.1,118816346.9,4798029563.7,,,,36932052.2,,47949602.6,69570984.1,1245690376.2,,,,,881771774.4,4204209180.0,,1743024232.9,175538182.3,,,2787896.7,,,9456791.6,,258062210.8,,1030648296.2,217482194.3
1972-01-01,,,,6893803268.3,,,,6895385.6,47315754.0,20015915.3,146504255.0,,,,5068965.7,809516354.4,11863655548.9,,74756512.0,36809736.2,,579832810.3,221568381.9,676590008.1,158183945.8,2964726928.6,1506741.7,,437425832.2,,5368001.3,,480997700.0,1549785827.5,535905146.8,1952436870.5,,226992441.5,20721484.6,,229636306.8,,601807880.4,525057663.4,7363300.6,0.0,,8931619.7,234065000.0,158437579.3,221179512.3,53696000.0,5814543795.7,10029268976.8,,,1050172114.5,180464881.2,,581161178.6,,,,18801080.7,61559341.9,159380853.7,,,554360219.3,9486440.3,1186041280.3,,510135605.2,,8351504526.6,,,268459500.5,220887574.2,,,,55901714.8,35859403.6,175657679.9,,,54878131.9,1081759364.5,354332865.6,12304770.9,4072098744.3,406418000.0,3585308809.5,2671171407.1,495025775.0,,184900809.6,,30147075.5,,3384478.7,452076898.3,161630904.1,,119385359.4,277866666.7,96232136.6,3932625145.5,,,,32579541.5,,36535574.4,47049050.8,1229411687.8,,,,,753125154.8,3554569347.9,,1395653073.2,177715260.9,,,775370.6,,,4379777.5,,99158610.5,,943514892.4,218822503.6
1971-01-01,,,,6353903964.5,,,,13628499.0,51050106.0,23598002.3,,,,,4338910.0,693954454.3,7726273573.1,,33201565.7,28420020.5,,514353853.5,180102180.3,410049468.9,139971709.7,2635933295.3,1238316.0,,365557659.7,,2637248.5,,439941275.0,1260807888.7,432364315.1,2049117407.7,,204419405.7,14810208.6,,145538293.9,,542386913.4,450888914.1,5479788.1,0.0,,9107715.9,219103000.0,156692603.4,195525800.6,50037000.0,4682274735.4,9328742281.7,,,1017279724.6,153348201.6,,497894895.5,,,,15632737.7,68095825.7,162113449.0,,,520236827.6,8628403.5,1127918127.3,,488437476.9,,7627450073.8,,,270904912.4,193902031.9,,,,38917392.0,33286777.3,152207137.9,,,41579704.9,960364871.1,295916932.6,9157279.6,3795844722.3,288645000.0,3409738680.8,2419452684.8,407176568.0,,162143126.8,,,,1998751.4,395962358.0,152510983.4,,111055280.8,230545489.7,79710586.3,3115343352.3,,,,34636158.6,,46987777.5,47286582.2,1079128839.7,,,,,676455154.3,3287188317.4,,1175689697.2,172358506.4,,,739739.9,,,2610000.0,,48815506.2,,857443206.0,238495570.1
1970-01-01,,,,5893191433.6,,,,14970400.9,43206645.9,20789505.9,,,,,4084800.0,716253874.1,5984162468.6,,17358400.0,24142239.5,,373548111.5,145926448.1,345217589.6,118823126.3,2337070268.9,1172240.8,,320105203.5,,2594794.2,,389548000.0,939559305.4,402122588.1,1801624657.4,,169291507.9,11665440.0,,103822382.2,,572138164.6,336538268.5,5076000.0,0.0,,16048000.0,192905000.0,82870994.6,158332049.5,52164000.0,3432691278.3,8425121119.4,,,981947821.4,119092816.3,,477537524.6,,,,8345623.6,64232860.3,162259998.9,,,435678442.4,8122200.0,984947643.2,,485146240.2,,7097271963.6,,,247329389.8,163680999.5,,,,26315139.8,31738400.0,135209089.9,,,31677128.3,836680592.1,242870748.6,3800810.8,3406742576.0,228889000.0,3299813044.7,2196027768.6,208775480.0,,144131808.1,,,,4878977.4,385062510.6,145252948.4,,61400031.7,205547537.2,73220144.1,2329427795.6,,,,37033600.0,,35194310.6,39801356.9,1000572108.9,,,,,603200003.2,2746453200.2,,197359339.6,151676389.3,,,1455000.0,,,2682000.0,,,,813521836.3,232362560.0
1969-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1968-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1966-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1963-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1962-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1961-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1960-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
